Id,Category
2798,3
2799,9
2800,9
2801,2
2802,5
2803,3
2804,8
2805,3
2806,8
2807,3
2808,7
2809,3
2810,8
2811,10
2812,9
2813,2
2814,9
2815,2
2816,3
2817,3
2818,8
2819,2
2820,7
2821,8
2822,0
2823,2
2824,9
2825,8
2826,2
2827,8
2828,3
2829,2
2830,9
2831,3
2832,9
2833,9
2834,3
2835,6
2836,2
2837,5
2838,9
2839,3
2840,3
2841,9
2842,8
2843,6
2844,10
2845,9
2846,6
2847,9
2848,9
2849,2
2850,2
2851,10
2852,9
2853,2
2854,9
2855,2
2856,0
2857,9
2858,8
2859,1
2860,8
2861,3
2862,2
2863,0
2864,9
2865,2
2866,6
2867,3
2868,9
2869,2
2870,10
2871,8
2872,0
2873,2
2874,2
2875,4
2876,2
2877,2
2878,10
2879,9
2880,9
2881,9
2882,9
2883,5
2884,3
2885,3
2886,8
2887,8
2888,8
2889,2
2890,9
2891,8
2892,9
2893,0
2894,9
2895,5
2896,8
2897,2
2898,9
2899,4
2900,10
2901,2
2902,6
2903,8
2904,10
2905,2
2906,4
2907,3
2908,8
2909,3
2910,9
2911,0
2912,3
2913,9
2914,2
2915,2
2916,3
2917,2
2918,8
2919,9
2920,0
2921,8
2922,9
2923,2
2924,10
2925,3
2926,5
2927,9
2928,3
2929,2
2930,6
2931,1
2932,8
2933,9
2934,3
2935,9
2936,4
2937,8
2938,9
2939,2
2940,3
2941,7
2942,9
2943,8
2944,9
2945,9
2946,9
2947,10
2948,3
2949,8
2950,9
2951,4
2952,9
2953,10
2954,2
2955,8
2956,9
2957,9
2958,2
2959,9
2960,4
2961,9
2962,4
2963,9
2964,3
2965,5
2966,7
2967,10
2968,5
2969,9
2970,9
2971,8
2972,2
2973,2
2974,2
2975,10
2976,8
2977,0
2978,9
2979,9
2980,3
2981,3
2982,2
2983,2
2984,9
2985,3
2986,9
2987,9
2988,10
2989,9
2990,2
2991,4
2992,4
2993,3
2994,2
2995,2
2996,2
2997,8
2998,0
2999,3
3000,7
3001,2
3002,7
3003,9
3004,2
3005,9
3006,4
3007,9
3008,9
3009,2
3010,9
3011,0
3012,9
3013,9
3014,9
3015,9
3016,4
3017,8
3018,8
3019,5
3020,4
3021,9
3022,2
3023,9
3024,2
3025,9
3026,3
3027,9
3028,3
3029,3
3030,9
3031,6
3032,10
3033,2
3034,0
3035,2
3036,2
3037,5
3038,3
3039,5
3040,3
3041,3
3042,10
3043,9
3044,9
3045,8
3046,2
3047,8
3048,2
3049,3
3050,2
3051,3
3052,9
3053,6
3054,10
3055,9
3056,2
3057,4
3058,3
3059,2
3060,8
3061,10
3062,3
3063,2
3064,2
3065,2
3066,6
3067,6
3068,10
3069,9
3070,9
3071,6
3072,9
3073,9
3074,9
3075,8
3076,10
3077,2
3078,9
3079,2
3080,6
3081,2
3082,9
3083,4
3084,8
3085,3
3086,3
3087,8
3088,2
3089,3
3090,3
3091,3
3092,2
3093,8
3094,9
3095,2
3096,7
3097,4
3098,9
3099,2
3100,2
3101,9
3102,9
3103,4
3104,9
3105,2
3106,9
3107,9
3108,9
3109,10
3110,3
3111,8
3112,3
3113,3
3114,10
3115,4
3116,2
3117,3
3118,8
3119,3
3120,3
3121,0
3122,9
3123,4
3124,2
3125,9
3126,8
3127,3
3128,3
3129,9
3130,8
3131,10
3132,3
3133,9
3134,2
3135,9
3136,9
3137,3
3138,2
3139,6
3140,3
3141,9
3142,9
3143,3
3144,0
3145,5
3146,10
3147,9
3148,0
3149,2
3150,8
3151,2
3152,9
3153,2
3154,10
3155,8
3156,2
3157,9
3158,10
3159,6
3160,2
3161,9
3162,8
3163,8
3164,9
3165,3
3166,4
3167,3
3168,10
3169,9
3170,3
3171,9
3172,2
3173,9
3174,8
3175,2
3176,10
3177,9
3178,8
3179,3
3180,3
3181,0
3182,8
3183,3
3184,8
3185,8
3186,6
3187,3
3188,8
3189,0
3190,3
3191,6
3192,4
3193,3
3194,2
3195,2
3196,6
3197,2
3198,9
3199,2
3200,9
3201,9
3202,2
3203,5
3204,5
3205,2
3206,6
3207,3
3208,8
3209,3
3210,4
3211,4
3212,0
3213,7
3214,2
3215,6
3216,3
3217,8
3218,4
3219,4
3220,3
3221,1
3222,3
3223,10
3224,9
3225,2
3226,2
3227,8
3228,2
3229,9
3230,2
3231,9
3232,3
3233,8
3234,5
3235,8
3236,10
3237,2
3238,0
3239,8
3240,2
3241,8
3242,3
3243,9
3244,7
3245,9
3246,3
3247,9
3248,9
3249,10
3250,9
3251,3
3252,4
3253,5
3254,8
3255,4
3256,2
3257,5
3258,8
3259,10
3260,6
3261,3
3262,9
3263,3
3264,3
3265,2
3266,8
3267,5
3268,2
3269,9
3270,9
3271,2
3272,3
3273,9
3274,9
3275,2
3276,5
3277,2
3278,2
3279,8
3280,9
3281,3
3282,8
3283,10
3284,2
3285,9
3286,5
3287,3
3288,9
3289,9
3290,3
3291,9
3292,9
3293,3
3294,9
3295,4
3296,2
3297,10
3298,9
3299,8
3300,2
3301,3
3302,3
3303,2
3304,2
3305,5
3306,9
3307,8
3308,9
3309,9
3310,9
3311,8
3312,7
3313,9
3314,3
3315,2
3316,3
3317,2
3318,9
3319,10
3320,9
3321,2
3322,9
3323,0
3324,3
3325,2
3326,0
3327,9
3328,4
3329,6
3330,2
3331,8
3332,9
3333,9
3334,8
3335,6
3336,9
3337,2
3338,0
3339,3
3340,2
3341,3
3342,9
3343,2
3344,8
3345,0
3346,2
3347,9
